soil_pH,soil_N,soil_P,rainfall_mm,temp_avg,fertilizer_kg_per_ha,irrigation_mm,pesticide_ml,input_cost_total,environmental_score,yield_kg_per_ha,date,month,day_of_year,crop_type
7.84,167.2340643,58.85077159,543.7670106,19.77452696,196.9308955,244.4754632,15.58982944,152.0374892,193.0601592,3847.918303,2024-07-21,7,203,Rice
6.97,,25.75249297,224.7682669,30.90048129,9.753263763,409.1803207,154.0303491,132.9218008,144.0090894,2604.817412,2024-11-14,11,319,Rice
4.97,49.43429707,50.23323055,307.8430497,13.24082834,44.87659596,300.2673841,129.2949189,121.2802505,129.9356647,2997.360014,2024-01-12,1,12,Rice
7.79,122.1573527,16.38459181,322.5834573,23.31701121,7.872375964,475.8512032,31.83900579,108.6581304,150.6626871,2579.320217,2024-03-08,3,68,Barley
5.79,,11.6113976,567.3468832,27.70127842,179.1631463,464.9608816,166.2543766,232.4500625,263.6115899,4309.211221,2023-12-23,12,357,Wheat
7.19,177.1981249,52.02666109,562.0404518,29.38081495,125.360526,102.9436554,137.1691259,124.4197318,119.8163248,3759.050487,2023-05-22,5,142,Rice
8.35,199.8944706,39.13632639,325.5492072,25.50912091,53.35890989,405.7329696,112.0333773,141.4360621,164.9385745,3566.011437,2024-08-03,8,216,Wheat
5.48,134.9346706,30.7822381,823.5988745,26.60443436,11.47836874,314.1032985,291.6160424,156.0446568,130.279615,3520.142765,2024-07-04,7,186,Wheat
6.16,71.27712235,16.58877301,731.1537585,26.99719863,127.7926044,12.40860572,175.6126268,119.0618114,97.95940704,3858.504099,2023-02-22,2,53,Rice
5.98,172.0609811,59.74906339,537.5008649,29.08367325,181.9860316,370.2547606,159.5798933,212.9179359,236.2260365,4044.190092,2025-04-10,4,100,Barley
5.62,95.84426041,7.857611765,503.9533741,29.31124766,147.4264828,119.1686053,39.3043856,109.3382781,128.1369098,3651.938979,2025-01-18,1,18,Wheat
7.16,59.71015149,43.34651601,,13.02526918,31.93326987,236.8866463,18.97880155,69.03760465,92.12383596,3521.777044,2023-11-20,11,324,Wheat
7.17,168.0465015,25.85017268,215.8533274,17.96544908,42.34287443,154.684281,723.6354024,95.52641757,86.28371702,2956.211979,2025-09-25,9,268,Wheat
6.35,128.6207468,33.12015042,661.3317871,26.70050372,94.88698283,483.0107296,258.334056,221.5458541,227.6688142,3909.932945,2024-07-30,7,212,Maize
7.55,152.7242739,34.13128482,,29.15061216,50.56748014,487.5435849,84.7622591,148.2211348,185.0797894,3748.501166,2024-01-10,1,10,Barley
5.15,23.98223928,28.24016356,335.7041476,14.5109958,128.5554827,460.0200263,155.519888,202.937713,230.6912863,3141.436299,2025-08-02,8,214,Wheat
5.07,101.853174,38.16185821,456.6652659,25.5509161,,360.7245786,85.86729217,158.637545,189.6830328,3569.932894,2024-12-20,12,355,Barley
7.48,84.82455334,7.87952611,169.4958543,28.9819604,70.49620939,89.16575621,243.6951998,126.1898159,93.41697248,2508.076969,2024-02-12,2,43,Barley
4.89,150.4580189,13.31857558,886.2581187,27.87636208,193.9637729,436.8390173,134.5897775,224.7266232,260.8889467,4384.323969,2024-07-13,7,195,Barley
7.9,69.18671486,11.19192147,712.6807343,17.04623854,11.69159745,75.70522197,273.6763683,103.0897536,57.09416189,3150.220441,2024-07-18,7,200,Wheat
7.26,160.3721711,20.36018486,514.9535695,23.65428899,177.0477757,280.7972539,297.5058421,233.9350913,220.2184258,3979.727932,2024-09-03,9,247,Maize
5.19,34.29548642,32.31824825,436.8635874,16.64449382,136.502346,125.9991108,3.533962886,94.51118404,120.0545371,3075.339596,2023-11-10,11,314,Rice
5.58,166.6685205,23.98727285,374.9669638,27.6693912,178.7867021,404.3997223,9.364068102,173.0825159,229.5283448,4035.912826,2024-10-08,10,282,Barley
7.13,191.1554412,43.70272876,560.4533449,18.15541811,59.98587949,399.2267525,283.8226854,194.9850959,184.141822,3423.533149,2025-07-16,7,197,Rice
6.01,136.5454485,6.051385194,109.5724403,30.42754043,161.5914656,422.6649878,85.57330269,191.0007212,232.311706,3287.790851,2024-05-16,5,137,Rice
5.62,175.584485,54.0766374,,13.13762796,138.3440228,322.106508,183.9511082,188.7786455,198.0334769,3348.977656,2023-02-12,2,43,Barley
6.46,142.4253389,50.4288017,349.3209336,19.13192352,152.0800135,31.45373801,267.0662012,162.4506147,127.3907496,3430.971543,2025-01-10,1,10,Barley
7.03,197.8013936,37.22256336,334.7633607,25.83311304,91.86873112,334.5770778,160.3663634,160.9596901,171.5309983,3236.691018,2025-03-08,3,67,Maize
6.72,,5.787340272,259.5683616,18.12830899,159.0023074,4.54909064,150.0593807,125.428786,111.7720497,3068.914303,2023-01-02,1,2,Barley
5.19,151.6861139,26.70168416,203.719433,12.80571038,191.7743746,288.5933381,196.4721369,212.547496,221.2898399,3321.706664,2024-08-28,8,241,Maize
7.59,133.9672476,8.630541428,594.3858551,27.97311561,27.13229343,221.0331066,211.1810001,121.1270681,103.707408,3093.512312,2024-08-09,8,222,Wheat
8.36,145.1063412,58.58069441,105.2575821,31.91468904,60.74700925,218.8907386,276.6923326,157.1593521,129.7846604,2910.337589,2024-03-06,3,66,Rice
8.14,132.6604478,11.31228795,332.5207017,32.38779939,133.3371304,80.43014674,45.18328592,96.30958031,108.6496508,3509.872632,2025-04-27,4,117,Rice
7.5,166.870449,18.22194021,,19.63232998,191.9491443,465.7451935,209.3971414,251.9427533,275.8327588,3662.159669,2024-08-24,8,237,Barley
4.96,86.15619601,57.99245825,291.5586219,20.81329767,150.9654917,280.9384781,280.7982537,215.9099176,202.9406638,3516.716005,2023-01-08,1,8,Rice
6.55,106.4912505,57.27920789,635.2823922,24.03613468,94.32527304,295.4331337,129.0527725,144.965095,158.1303812,3599.587044,2024-09-29,9,273,Barley
7.03,80.32139377,24.38062206,260.7322545,22.97745603,65.23405083,124.4884496,188.7657579,114.1444427,95.36354116,2721.889617,2024-09-13,9,257,Wheat
4.98,34.58831886,35.7865626,852.8973557,25.2366917,19.91594271,269.8308945,201.3913271,124.3415484,113.0379667,3329.95207,2023-08-07,8,219,Barley
7.19,48.54891895,12.80845944,705.396435,30.80598814,36.80895441,371.6764478,155.4971769,139.3889198,149.1380247,3279.892097,2025-05-13,5,133,Rice
7.29,90.3946766,52.16592857,352.6423585,13.42311358,100.9005848,265.0261696,52.43601451,119.1863307,145.2918032,3261.670332,2025-03-14,3,73,Maize
4.85,158.093892,30.42625586,472.5460404,36.3676085,87.54336499,235.9512553,240.7968732,163.2009955,147.3910829,3200.683478,2024-04-06,4,97,Wheat
7.71,57.0237072,55.94067376,295.5733765,25.68368591,168.5890965,241.1126152,106.3271976,164.4152306,184.1199622,3258.487203,2024-04-14,4,105,Rice
6.86,,17.67291642,227.48859,37.68957455,81.26644619,208.0353352,264.1951732,161.4988421,137.5899856,2478.584702,2024-06-09,6,161,Maize
7.03,126.7291883,40.98609038,189.4892355,24.01824011,,134.8712329,155.1353793,102.0354406,90.19960413,2706.254661,2024-11-23,11,328,Maize
6.85,67.36026258,25.33972908,629.2871366,21.5095143,41.17639764,160.3099533,21.97368123,59.24229384,74.99619269,3182.848234,2025-02-28,2,59,Barley
5.9,30.46948319,5.074449414,743.0761923,22.25749485,,428.5145142,21.71291796,159.8987826,211.9440513,3808.220598,2024-01-15,1,15,Maize
7.35,156.1093992,39.79915333,,14.39905883,151.3293099,206.0088695,146.5814778,160.8408722,167.2583945,4053.325431,2025-07-31,7,212,Barley
6.72,157.2113243,48.47803869,425.1545552,19.15622499,138.6755077,58.53220649,3.829627955,82.19308354,101.1479294,3703.114995,2024-02-09,2,40,Rice
6.86,44.36373481,26.81045251,85.90569429,24.96929114,99.79358884,41.68952688,94.45234662,86.57040379,81.82824603,2648.894847,2024-10-13,10,287,Wheat
7.83,189.9306811,54.85405993,264.7436197,25.94327384,107.0695536,489.4736779,83.90215696,176.6001595,219.4740512,3679.412239,2025-09-02,9,245,Maize
5.5,51.30114486,22.42189224,354.0823233,25.2764895,21.32472379,89.25989464,20.09732832,34.54353932,41.5825355,2900.784337,2023-10-20,10,293,Barley
4.85,83.89933505,22.46727374,245.0501442,19.40464371,131.1019944,403.5535102,271.2104959,227.624848,226.8482993,3263.407014,2024-10-22,10,296,Wheat
6.36,35.81596985,58.434298,321.4782629,29.43826123,196.7423166,433.8615764,163.4645058,234.1828253,264.5503135,3269.641168,2025-02-09,2,40,Maize
6.82,,22.15251219,517.5075347,22.15515676,81.09433527,177.7648986,206.8602627,138.1582261,122.672097,3384.32775,2023-12-10,12,344,Maize
5.33,161.9506936,46.74529054,120.1718946,27.87870267,193.1219663,283.1614401,114.422643,187.520064,212.2638761,3479.971524,2023-11-25,11,329,Barley
8.27,151.960344,36.74599377,707.3479356,16.53545251,103.0334057,227.732786,720.2024095,140.2754046,144.5439274,3741.594477,2024-12-03,12,338,Maize
7.51,170.8607521,15.70431102,550.5701129,27.98315942,124.0469698,242.1065697,76.80635192,133.4867044,154.740788,3865.577574,2025-03-26,3,85,Maize
4.56,156.9843184,52.06328516,541.5022673,20.24559456,143.4523752,378.4634226,85.35358792,173.0249485,208.1458107,3602.265681,2023-02-18,2,49,Rice
8.29,113.313444,59.71506117,736.3977589,18.60311901,42.2862516,275.2726503,174.4274685,128.5258964,125.3962929,4012.647225,2025-02-02,2,33,Barley
5.05,160.4945927,7.762430631,89.8851089,29.59504805,52.7102959,91.90644474,34.01612867,54.9412755,62.59972383,2891.347613,2024-01-10,1,10,Wheat
4.73,144.6097816,29.73569133,684.2609423,19.22149453,155.3596874,259.1827317,160.0663301,177.5362891,186.977265,4130.380664,2023-01-15,1,15,Rice
6.94,32.27101569,33.54677541,71.07271055,29.59829253,61.89251529,370.4416034,203.4367505,166.0656035,168.6116652,2414.942128,2024-01-04,1,4,Rice
5.14,60.39930293,16.11086176,219.415456,22.0055707,173.0142199,188.1296647,275.4855106,206.7786961,187.7959824,3333.116232,2025-03-20,3,79,Maize
4.84,194.5841683,35.45413169,439.3336947,37.48614668,92.06581013,134.4307725,191.778865,130.452719,114.7466043,3136.823702,2023-06-24,6,175,Rice
5.62,59.45851772,22.01549948,458.5995114,21.62555902,199.7585872,179.7119134,210.8599332,199.0796562,194.8547196,3322.109171,2023-11-08,11,312,Rice
5.23,147.0035311,34.28313753,484.9047143,32.83008963,39.29739339,227.4784399,151.2790382,110.5280961,106.9498718,3857.008024,2023-05-08,5,128,Wheat
7.6,115.2086841,31.65829579,388.1277883,25.78175307,161.0348795,475.1396118,158.176545,222.9983256,254.9804657,3783.252992,2023-02-17,2,48,Wheat
8.37,25.85471231,50.72554329,338.3706665,14.4089468,172.8732533,398.710277,1294.156166,243.828052,249.2201584,3453.635101,2024-10-10,10,284,Rice
7.73,101.6821174,42.86227602,666.7931739,12.88131723,172.6863156,282.4763038,127.1424556,180.9811552,201.068926,3695.227709,2025-08-13,8,225,Wheat
6.47,25.60413492,51.87451309,90.41251146,30.2267838,82.1463087,87.2492432,163.1633763,107.4720159,91.77889581,2778.090504,2025-09-01,9,244,Rice
7.1,137.8120186,53.00146118,703.1177325,33.78620824,45.66625047,186.6765805,281.3113846,144.5618567,111.5338629,3425.9155,2025-06-28,6,179,Barley
4.81,103.4289279,52.60674301,670.2654047,22.66364251,177.8001222,12.91948611,255.0953124,168.012552,136.0654504,4336.854651,2025-05-18,5,138,Rice
7.61,113.5593107,12.84267792,277.7034329,12.91170316,116.6211515,346.7004267,160.973457,175.9426982,190.0801646,3073.459514,2024-02-13,2,44,Maize
5.94,144.1036944,33.41149456,429.232675,38.16037091,4.369342397,159.8604247,147.8344038,78.50707726,65.36317322,3430.163413,2024-04-14,4,105,Maize
5.94,43.52786781,56.84983755,222.6610311,20.61071642,135.4248527,80.49221584,26.2723689,91.69258019,108.0298133,2762.029965,2025-09-26,9,269,Rice
5.72,52.50356212,24.10388294,712.8893354,37.72172218,8.299465102,66.23532817,72.40491115,39.11827153,32.09076863,3296.961699,2024-06-06,6,158,Barley
4.57,196.613512,8.830263149,232.1656186,39.74672317,113.083188,312.9205975,266.0494618,198.940552,188.3310382,2975.857274,2023-05-11,5,131,Maize
6.32,118.0080376,56.92231516,393.908767,23.06943552,89.265272,311.2876989,659.1980615,146.4420595,160.1294341,3284.735858,2024-07-19,7,201,Maize
4.66,180.9543574,12.36055996,663.1670817,17.38323142,143.0644621,290.7944189,84.32216563,154.9877645,181.5092195,3958.041946,2023-07-31,7,212,Wheat
7.01,22.18173944,19.29477386,419.7146536,25.51173547,21.40582684,152.1537959,38.45642184,52.67059916,62.33527706,2656.541927,2025-07-24,7,205,Barley
5.27,35.41848493,20.63507511,460.5212787,20.10650721,132.4464317,460.3782255,299.2268817,248.0669255,247.5040148,3355.084532,2024-08-13,8,226,Wheat
4.55,83.96922236,28.3875502,578.2075723,21.79519001,190.4528029,160.0297821,77.30869446,150.4249662,170.0114858,3745.810342,2025-06-27,6,178,Maize
6.17,149.2621537,53.59056196,246.9115764,29.43298982,185.5491466,391.424309,298.6450832,260.6529601,258.621289,2982.150164,2024-06-05,6,157,Barley
7.28,41.63762997,53.23998196,600.825063,21.43479675,58.7833521,241.2465303,41.47366969,90.08308301,111.7913373,3052.029539,2024-08-16,8,229,Wheat
5.93,59.28569982,59.17443109,158.3800288,27.37162662,96.69961702,275.856186,167.012777,153.6248788,157.4779037,3282.788288,2025-01-11,1,11,Wheat
5.48,57.53189258,12.5130497,637.4262765,14.10802755,140.6554455,166.0003511,192.840615,161.3799775,153.4774342,3746.501302,2024-01-01,1,1,Barley
7.4,157.6789871,54.11996129,243.675848,30.82948475,92.79708349,341.5877816,279.1345802,198.4564721,186.0680426,2764.771701,2025-08-28,8,240,Maize
8.09,172.372581,55.50314977,856.9375107,18.85182166,172.7579246,390.6453237,88.72585039,191.1257822,229.7209369,3916.735853,2023-08-29,8,241,Barley
7.7,83.98874188,14.98876823,236.1499154,37.61790321,129.6060636,282.9443026,23.87644421,128.5548256,165.0345734,2966.161132,2025-04-04,4,94,Rice
4.62,73.77060325,26.13952712,240.0444018,17.04345755,57.83006689,273.3074698,154.874347,130.0388315,132.1777158,2664.714235,2024-09-25,9,269,Barley
8.35,,50.04849326,309.7790569,18.85461851,,233.1872973,283.7329492,189.3238695,167.4093145,3216.262168,2024-10-15,10,289,Wheat
5.76,179.0814593,13.68751526,690.1840647,22.96290405,114.1814108,159.6126489,287.7072528,175.325411,145.1633664,4201.93273,2024-09-10,9,254,Wheat
5.24,103.7370102,48.39128595,520.9352301,29.14461875,20.37575283,56.61561163,258.31002,99.00400474,55.04113718,3328.186607,2023-02-24,2,55,Rice
6.14,91.3235634,52.14485913,556.4134725,31.30605447,73.35966413,246.5150626,8.457402134,88.52006522,118.8160575,3385.30577,2023-10-21,10,294,Maize
8.01,66.46401789,28.70418713,,31.3203685,1.81740699,123.3282234,168.3450637,76.0778673,54.92341759,2649.229746,2023-06-17,6,168,Wheat
8.13,122.7097544,24.10023715,311.1858329,28.0833113,82.2288673,160.1493712,181.2014993,127.5047577,115.5022817,2751.382334,2025-01-19,1,19,Maize
7.95,43.71117922,20.53728363,,23.92934151,162.6284009,289.036051,107.3523476,171.3271149,195.0230906,3514.832767,2025-03-29,3,88,Maize
6.63,107.8137279,53.95776256,289.4753346,27.56092613,86.02854642,286.1575928,264.5151919,179.6003493,163.9159249,3310.231379,2023-01-17,1,17,Wheat
5.56,95.55091705,5.682221995,166.0237239,23.66260438,79.99660366,52.90251243,268.5255518,131.1364699,90.72127111,2856.298089,2024-11-18,11,323,Rice
6.34,61.7504773,11.76063732,538.2266043,30.69087761,7.989594657,440.8544848,201.5337811,152.6258286,157.2034803,2724.813797,2025-08-20,8,232,Maize
6.54,66.75568108,28.51193284,636.9442837,12.02224188,170.4096832,142.3373694,283.5367346,198.7333359,173.3006942,3385.029548,2023-01-05,1,5,Barley
7.03,43.19657615,39.15107121,65.33933014,13.70112771,8.066770428,150.5877935,123.2798715,71.13490536,62.34438746,2450.789584,2023-03-11,3,70,Wheat
5.29,62.04939519,33.56622227,477.005192,33.52967499,148.1327162,152.5498434,129.73115,143.4956718,147.6176978,3815.07017,2024-04-08,4,99,Maize
7.49,142.4898744,20.48366591,51.39449465,21.96259887,148.4739874,183.2755937,214.4106949,175.2153209,165.50814,3233.068315,2023-03-07,3,66,Maize
5.93,95.19802079,30.25819327,,25.06052682,65.5767988,286.3862549,233.554764,160.1320796,148.6174321,3704.379409,2023-04-24,4,114,Wheat
7.17,,13.33772911,562.0475248,19.73614484,92.78725269,245.8689715,147.1840728,139.7226425,144.1514503,3732.764268,2025-01-11,1,11,Rice
6.95,145.5356481,57.98669388,250.0308272,20.22607944,133.3854895,208.9920428,165.2071634,158.0533023,159.2496229,3337.184994,2023-11-16,11,320,Maize
6.92,,16.86573735,85.17010688,29.21796676,162.5701943,173.3593806,233.3633117,185.9659668,172.8862619,3442.965263,2025-04-28,4,118,Rice
8.39,126.6334012,52.19973792,97.92110353,23.13156857,186.5133417,400.9129499,37.88504178,184.8047734,235.9703942,3308.013122,2023-11-02,11,306,Maize
5.11,47.03042015,44.14475432,200.2871212,14.13601408,53.03414824,412.9441132,164.6797573,158.509824,172.1716986,2426.164921,2023-10-22,10,295,Wheat
5.46,170.6623991,14.55688762,223.8685261,12.00061438,40.35898965,270.1086334,31.18781277,83.55756534,108.3667651,2953.03402,2024-10-01,10,275,Maize
6.89,171.548042,58.36414103,498.2848666,12.78530103,115.1584942,19.40647391,212.7542111,125.2868052,96.19245982,3842.450401,2023-07-23,7,204,Maize
5,197.0622065,51.58834548,359.9586956,28.70524559,18.60348185,115.3672951,127.7679465,70.7055839,58.54907229,3681.609261,2023-04-25,4,115,Rice
5.57,125.8764081,49.36814358,472.4701646,29.30072668,155.3642734,201.519379,256.0039493,194.7871973,179.2747727,3806.686057,2023-05-24,5,144,Wheat
4.61,20.94133044,47.10507128,315.3283398,21.67720438,108.5880889,99.78580795,66.34428303,94.15449095,101.723024,2864.913621,2023-01-06,1,6,Maize
7.78,,52.44522591,809.4819188,27.39493246,164.5314937,15.53406512,251.5865389,160.8485215,128.5377696,4038.967112,2023-07-20,7,201,Barley
7.52,171.1750345,9.22741414,107.590627,30.63480807,55.01977631,377.4662699,158.5752604,150.5757203,162.1092728,2796.481409,2025-09-05,9,248,Rice
6.18,138.5673996,40.00207536,148.2271627,13.72264278,87.91258835,233.3415779,56.7416089,107.6470924,128.4241873,2746.89595,2023-11-01,11,305,Barley
8.21,135.5548701,38.19212028,542.5747762,24.19380555,196.4965161,135.3418022,214.3162686,189.6114991,179.9320772,3518.901852,2024-06-14,6,166,Barley
7.36,,32.36469187,167.742559,24.01890969,173.4023214,96.41980447,196.1333769,164.8251347,152.5806719,3308.733162,2024-09-19,9,263,Barley
5.4,,31.44895806,316.6938916,27.92881123,199.2448986,465.7722036,60.14071433,210.8191043,265.2926717,4043.864466,2024-02-08,2,39,Barley
5.83,130.7023342,39.89000289,764.000168,19.54107862,141.7167092,487.6222676,123.5556849,205.4495136,243.6722743,4215.186672,2023-08-16,8,228,Rice
4.66,178.4142358,51.16361708,449.882329,18.78481322,15.3938366,434.7705844,93.95461521,122.8374198,149.0629388,3197.152538,2024-02-14,2,45,Wheat
7.96,145.091196,33.37240465,324.4655038,24.62751955,35.17805668,263.7898112,16.03038072,75.1561048,101.8468154,3390.235954,2025-03-02,3,61,Maize
6.49,147.5740456,30.17347828,899.6903923,15.37716927,116.1511998,429.4902736,177.5423723,197.2363663,216.2920392,4336.72021,2024-08-22,8,235,Barley
7.7,137.1579264,5.210095746,150.1007859,21.24862655,134.1530051,382.0477933,53.65232055,159.5817574,200.4713731,3470.902762,2024-04-18,4,109,Wheat
5.51,82.60565742,34.74365652,694.5366259,14.69152534,25.22306448,180.8330416,39.77222325,60.70980753,73.36097349,3639.442689,2024-02-26,2,57,Wheat
7.07,156.4873753,58.72401807,437.3598328,28.99918661,60.89808487,351.640027,110.7053197,133.9886438,153.101391,3525.898045,2025-02-14,2,45,Wheat
6.01,94.54335546,9.158277234,,24.42661248,91.1133564,469.2238202,23.60957301,146.4843141,197.7961172,3315.684249,2025-09-01,9,244,Barley
5.94,128.0036987,18.05884076,489.8985196,28.27446687,171.5715567,151.5328806,145.4576219,159.729641,162.9485604,3847.485498,2024-11-27,11,332,Wheat
7.31,109.1263749,45.23230697,566.5421753,26.47060825,15.94301464,466.5964585,187.8777824,157.6541337,168.3325246,3414.115666,2023-04-25,4,115,Wheat
7.55,112.8072851,50.46890479,,22.93857752,17.71566793,470.6394645,138.030788,144.3949632,165.6243189,3454.836346,2024-01-24,1,24,Barley
5.09,24.25494549,58.84396133,186.6165621,20.21365266,130.0374333,460.0190821,174.239049,209.2942477,233.4520895,2875.95518,2025-03-18,3,77,Barley
7.68,109.7998676,8.901271887,,19.83484901,68.60534252,97.47138449,181.8041496,108.338193,88.58503581,3626.293118,2023-03-29,3,88,Maize
4.6,105.1777832,15.19315987,871.9039619,27.33054632,,325.3621922,260.6403287,209.398805,203.033812,3784.252115,2025-08-04,8,216,Barley
5.35,113.7724359,48.00031248,527.648338,37.17012909,65.34777811,247.2985264,131.4895824,121.5804691,126.547183,2877.06161,2023-06-20,6,171,Wheat
5.15,91.78810056,11.00953157,635.8413735,25.71251977,36.35271955,403.8129348,283.913596,184.1130255,171.3468718,3353.393352,2025-06-13,6,164,Wheat
6,197.7769215,37.65134352,419.6787658,28.51864617,89.98873485,298.1292876,211.9927565,168.2180519,164.6313028,3478.461911,2024-07-19,7,201,Maize
6.37,66.21978219,20.33179298,153.0928945,28.59346727,6.87537167,499.2804033,183.8053034,158.4353575,172.2898743,2524.244688,2023-04-01,4,91,Rice
8.17,192.1906318,13.65002645,284.0808253,14.38762023,,333.5184286,62.85576729,135.8824574,166.7275551,3325.482317,2024-02-03,2,34,Rice
5.28,52.3429596,23.87420442,183.6486096,15.26733517,154.4304055,251.8597173,56.72329613,144.6041351,173.8884881,3163.820997,2024-01-17,1,17,Wheat
7.59,89.17879649,18.13379163,712.7136102,28.58124739,122.8372489,161.5726086,172.1925525,145.3909119,139.3933872,4076.026764,2024-05-23,5,144,Wheat
5,67.7083571,41.66302635,358.5651382,12.26457626,164.1698019,6.410824755,31.01848099,92.67261017,103.5269766,3450.332698,2024-08-27,8,240,Wheat
8.05,154.9373297,35.06565211,121.7975738,28.86067413,77.44462824,104.6530379,279.7331935,143.5728798,105.8360077,3267.874907,2025-05-25,5,145,Rice
4.72,132.4394424,5.497115799,624.4873125,37.76382699,185.7526842,429.7514878,271.7831904,260.3615968,267.5553759,4050.65098,2024-05-21,5,142,Rice
8.36,33.85157629,38.469,244.4969433,15.12403016,33.25106607,319.6009147,133.7189463,120.6613999,129.2028087,2802.602543,2024-09-08,9,252,Barley
4.83,78.38007556,45.74972309,608.4125843,14.18027231,48.93101092,18.17037416,119.1560659,63.84640006,46.72532539,3151.998699,2024-11-10,11,315,Maize
5.92,125.798485,43.56434239,601.1603707,16.32062881,179.5064653,63.2321227,9.291181027,105.1870115,127.6026341,4082.397669,2024-12-17,12,352,Wheat
5.65,122.9370088,52.10954731,57.91177561,21.65202471,96.77545291,149.0751781,179.4918227,132.0503089,120.7370075,3085.913712,2024-01-18,1,18,Rice
5.53,195.6098362,50.95141242,137.8404078,16.97583577,98.87416221,116.5937772,158.9626877,120.4446428,110.1988993,3122.688633,2024-09-21,9,265,Barley
7.45,163.7685545,28.57861115,638.6360973,18.20616964,72.30803755,338.0465171,168.2083444,154.2258255,161.6196121,3790.640501,2025-03-05,3,64,Maize
7.19,66.18130107,38.74822628,289.8516026,17.66568807,165.6371739,134.2994665,296.765005,198.7079817,169.3486448,3451.458386,2024-10-30,10,304,Wheat
6.69,176.6177973,34.89460195,328.328665,29.01149056,66.88850542,407.312528,61.55614287,133.3736012,168.4824759,3916.573486,2025-01-21,1,21,Wheat
4.91,142.9931678,20.40205313,651.1349955,23.71127458,160.3680337,129.2786318,75.82975799,128.7886706,142.5873856,3866.708338,2024-12-23,12,358,Wheat
4.79,75.42738949,26.20315476,210.2128237,18.99875707,42.19397812,276.351945,63.21199952,95.33097792,114.5431703,3361.617694,2023-09-22,9,265,Wheat
6.4,124.1096451,47.64403827,501.321674,24.90437152,95.57347098,136.1576986,297.0667604,164.1383033,127.8980682,3353.416375,2024-03-09,3,69,Barley
8.46,39.01964317,49.39355456,669.3985824,28.44384468,53.13711297,408.9817472,9.317062811,111.1600248,155.5084982,3666.485815,2025-04-28,4,118,Barley
4.78,62.75779849,45.10454182,536.2486712,23.68918102,34.09250232,415.1014422,270.2723191,181.1482353,172.0131659,3058.837455,2025-05-01,5,121,Rice
5.53,118.4055343,40.62995953,394.7983495,24.91205154,,284.4607029,211.6489956,164.2999053,159.1987897,3356.830016,2023-03-06,3,65,Maize
8.28,41.9394968,50.87795284,140.7752848,31.75983259,20.86261747,125.1793648,210.3880026,98.58358248,71.11018018,2131.013456,2025-04-04,4,94,Wheat
8.12,183.6258537,35.7253318,238.6583036,20.8366741,74.19474252,82.13522473,173.7389412,105.6460986,86.53130705,3411.34536,2023-10-06,10,279,Maize
5.25,111.3441921,11.94456079,123.7752527,13.8993055,26.07062601,493.2847454,137.4759944,152.9350604,177.3753987,2556.49322,2024-03-18,3,78,Maize
7.77,192.4532264,58.51929896,409.8668098,31.31664639,89.37483904,115.4896553,39.10550391,79.51700175,92.18235039,3362.393194,2023-12-22,12,356,Wheat
6.09,159.4340805,17.21417289,279.725638,19.86641341,146.3745475,482.8852219,218.2737966,235.2464571,254.5176747,3164.430986,2024-01-11,1,11,Maize
6.62,74.17344205,48.36460388,779.9889185,33.86844256,187.6362345,67.813308,150.5806742,152.5549811,147.9838005,4011.09179,2025-06-13,6,164,Wheat
6.55,133.7264349,14.61847904,311.6445838,20.88207114,4.201831397,27.25463871,113.5042745,41.60312579,22.0479179,2368.826184,2023-08-06,8,218,Maize
4.8,106.934397,49.94204781,208.2553497,28.78199398,,417.4783875,65.91682503,107.7295343,137.1857699,2521.31356,2023-09-14,9,257,Maize
5.21,60.7981524,46.17548788,179.6892488,30.18505389,25.05024622,183.0141329,174.0685597,101.3485176,87.34124356,2545.491704,2023-09-25,9,268,Barley
6.93,107.9557743,45.69472664,673.8585481,14.16089119,195.3235275,45.2094889,280.1962256,190.7625292,158.7765857,4214.34037,2025-07-11,7,192,Rice
5.66,26.11027615,41.50843274,,16.59987508,171.5869828,44.73656141,224.2955474,162.0294679,138.8027128,3729.112741,2023-11-21,11,325,Rice
7.82,164.0127744,47.41175487,524.2066499,24.19625523,98.47340974,465.0026889,240.4927769,214.3850757,222.6341302,3885.678249,2024-10-10,10,284,Rice
6.16,63.32468813,24.64166376,509.4867225,19.84435587,47.29498245,96.8119049,184.3623055,98.31856384,75.85679148,2684.801329,2025-09-04,9,247,Rice
7.76,132.3012505,31.05954056,727.653467,13.35209499,70.81291247,111.8012742,42.33783549,70.46806171,80.26191328,3642.265509,2024-01-14,1,14,Barley
6.06,171.9506808,25.05265505,650.6162897,38.97961334,,164.5368897,200.883377,189.8346131,185.4440711,4626.616293,2023-05-12,5,132,Maize
4.52,41.84955527,17.57722288,303.7918576,17.7793705,89.17732397,260.1618131,114.3440646,130.924244,142.9893448,2991.264655,2023-01-21,1,21,Maize
4.98,32.49629169,5.007408115,203.0968602,35.02557849,7.959425467,261.6431247,96.05435023,85.12464273,92.8740277,2266.70426,2025-05-11,5,131,Barley
5.35,62.63670062,43.88975625,625.6668478,17.74442418,199.5344527,161.7623069,199.1374872,191.8609339,188.1631124,4041.385082,2024-03-30,3,90,Barley
6.17,150.2156205,13.92283732,763.5632229,17.43909119,111.8436264,187.985611,84.80020816,118.9589978,131.9818799,3592.760409,2024-08-16,8,229,Rice
